condition,condition_cui,label,label_cui,label_score,label_semantic_types,label_ncts,label_bucket,label_ncts_count
cataracts,C0086543,retinal,['C0035331'],0.2750422,pharmacologic substance|organic chemical,"['NCT00067483', 'NCT00348244', 'NCT00348582', 'NCT00453011', 'NCT00690222', 'NCT00758199', 'NCT00845520', 'NCT01142960', 'NCT01244334', 'NCT01505816', 'NCT01546402', 'NCT01763411', 'NCT01832311', 'NCT02073266', 'NCT02138019', 'NCT02314572', 'NCT02633072', 'NCT02633228', 'NCT02658071', 'NCT02835482', 'NCT02891317', 'NCT03152747', 'NCT03404323', 'NCT03593616', 'NCT03864133', 'NCT03889652', 'NCT03997890', 'NCT04045704', 'NCT04124952', 'NCT04126174', 'NCT04126187', 'NCT04128514']",looking_for,32.0
cataracts,C0086543,eye surgery,['C0038901'],0.268966143,therapeutic or preventive procedure,"['NCT00176098', 'NCT00312299', 'NCT00759668', 'NCT01074606', 'NCT01142960', 'NCT01192321', 'NCT01200511', 'NCT01257217', 'NCT01290068', 'NCT01299155', 'NCT01323777', 'NCT01424189', 'NCT01510717', 'NCT01601665', 'NCT01605877', 'NCT01684007', 'NCT01848288', 'NCT02138019', 'NCT02151305', 'NCT02183831', 'NCT02194543', 'NCT02203747', 'NCT02487160', 'NCT02678962', 'NCT03060954', 'NCT03090256', 'NCT03117426', 'NCT03152500', 'NCT03748368', 'NCT04122651', 'NCT04122664', 'NCT04200651', 'NCT04246801', 'NCT04249076', 'NCT04465071']",have_had,35.0
cataracts,C0086543,nuclear cataract,['C0158551'],0.24877702000000002,disease or syndrome|congenital abnormality,"['NCT00001613', 'NCT00001617', 'NCT00081991', 'NCT01429532', 'NCT02523950', 'NCT02658071', 'NCT03593824']",have_had,7.0
cataracts,C0086543,blindness,['C0456909'],0.23088052,disease or syndrome|sign or symptom,"['NCT00001395', 'NCT00001613', 'NCT00078299', 'NCT01298635', 'NCT01686308', 'NCT01774474', 'NCT01982006', 'NCT02390245', 'NCT02535819', 'NCT02593669', 'NCT02609997', 'NCT02633865', 'NCT02658071', 'NCT02793869', 'NCT02891317', 'NCT03215186', 'NCT03278587', 'NCT03505827', 'NCT03593616', 'NCT04143334', 'NCT04328207', 'NCT04516889']",have_had,22.0
cataracts,C0086543,ketorolac,['C0073631'],0.22776911,pharmacologic substance|organic chemical,"['NCT00348244', 'NCT00865540', 'NCT00405730', 'NCT00904904', 'NCT02895035', 'NCT03851172', 'NCT00469690', 'NCT00347503', 'NCT00992355', 'NCT02752646', 'NCT03864133', 'NCT02084576', 'NCT00332774', 'NCT01001806', 'NCT01021761', 'NCT01832311', 'NCT01103401', 'NCT00348582']",looking_for,18.0
cataracts,C0086543,nepafenac,['C0961209'],0.22535308,pharmacologic substance|organic chemical,"['NCT03499873', 'NCT01318499', 'NCT00865540', 'NCT00405730', 'NCT01872611', 'NCT01847638', 'NCT03851172', 'NCT02752646', 'NCT01853072', 'NCT02084576', 'NCT00332774', 'NCT01001806', 'NCT01021761', 'NCT00333255', 'NCT01426854', 'NCT01109173', 'NCT00348582']",looking_for,17.0
cataracts,C0086543,refractive lens exchange,['C1532365'],0.213774354,therapeutic or preventive procedure,"['NCT01253239', 'NCT01351233', 'NCT02409771', 'NCT02513745', 'NCT02515045', 'NCT02740010', 'NCT02838004', 'NCT03152747', 'NCT03454334', 'NCT03578276', 'NCT03637348', 'NCT04126174', 'NCT04174924']",have_had,13.0
cataracts,C0086543,posterior chamber intraocular lens,['C1298763'],0.194373342,therapeutic or preventive procedure,"['NCT00273221', 'NCT00332774', 'NCT00333255', 'NCT00333268', 'NCT00347516', 'NCT00348270', 'NCT00405730', 'NCT00453011', 'NCT00710905', 'NCT00710931', 'NCT00760058', 'NCT00763360', 'NCT00904904', 'NCT00963742', 'NCT00969371', 'NCT01105585', 'NCT01602068', 'NCT02006888', 'NCT02502526', 'NCT03180255']",have_had,20.0
cataracts,C0086543,keratometry,['C0430885'],0.18948288000000002,diagnostic procedure,"['NCT00563277', 'NCT00563667', 'NCT00684138', 'NCT00742950', 'NCT00758576', 'NCT00762216', 'NCT00934622', 'NCT00934804', 'NCT01074606', 'NCT01190631', 'NCT01225926', 'NCT01299155', 'NCT01441895', 'NCT01684007', 'NCT02155348', 'NCT02155959', 'NCT02426385', 'NCT02513745', 'NCT02780063', 'NCT02981186', 'NCT03748381', 'NCT03876782', 'NCT04323358']",have_had,23.0
cataracts,C0086543,corrected visual acuity,['C1275680'],0.174184662,diagnostic procedure,"['NCT00348270', 'NCT00453011', 'NCT00698724', 'NCT00758576', 'NCT00793091', 'NCT00825747', 'NCT00845520', 'NCT00960700', 'NCT00969371', 'NCT01109173', 'NCT01123928', 'NCT01230060', 'NCT01248572', 'NCT01268540', 'NCT01292629', 'NCT01318499', 'NCT01382641', 'NCT01426854', 'NCT01441895', 'NCT01496066', 'NCT01605942', 'NCT01654159', 'NCT01714635', 'NCT01847638', 'NCT01853072', 'NCT01872611', 'NCT02006888', 'NCT02155959', 'NCT02182921', 'NCT02206594', 'NCT02219997', 'NCT02277314', 'NCT02338882', 'NCT02394379', 'NCT02409771', 'NCT02515045', 'NCT03054649', 'NCT03117426', 'NCT03152500', 'NCT03309020', 'NCT03396003', 'NCT03578276', 'NCT03579368', 'NCT03633695', 'NCT03701139', 'NCT03751033', 'NCT03931629', 'NCT04005651', 'NCT04074954', 'NCT04166578', 'NCT04334473']",have_had,51.0
cataracts,C0086543,congenital cataract,['C0009691'],0.15807735,congenital abnormality,"['NCT01800708', 'NCT01844258', 'NCT02581046', 'NCT02761850', 'NCT02793869', 'NCT03215186', 'NCT03216655', 'NCT03240848', 'NCT03593824', 'NCT03907358', 'NCT04441268']",have_had,11.0
cataracts,C0086543,prednisolone,['C0032950'],0.15025871999999998,pharmacologic substance|organic chemical,"['NCT01244334', 'NCT00348244', 'NCT00865540', 'NCT00345046', 'NCT00698724', 'NCT01800708', 'NCT02028754', 'NCT00758199', 'NCT04479748', 'NCT01475643', 'NCT01853072', 'NCT02515045', 'NCT04200651', 'NCT01872611', 'NCT03578276', 'NCT01124045', 'NCT04273282', 'NCT02547623']",looking_for,18.0
cataracts,C0086543,acular ls,['C1330033'],0.14943144,pharmacologic substance|organic chemical,"['NCT00332774', 'NCT00333255', 'NCT00348244', 'NCT00348582']",looking_for,4.0
cataracts,C0086543,phacotrabeculectomy,['C1167708'],0.148347342,therapeutic or preventive procedure,"['NCT00273221', 'NCT00434707', 'NCT00477685', 'NCT00687791', 'NCT01298635', 'NCT03506542']",have_had,6.0
cataracts,C0086543,prednisolone acetate 1%,['C1298440'],0.126198344,clinical drug,"['NCT01244334', 'NCT00865540', 'NCT00345046', 'NCT00698724', 'NCT04479748', 'NCT02515045', 'NCT04200651', 'NCT04273282']",looking_for,8.0
cataracts,C0086543,corneal surgery,['C0197402'],0.125969166,therapeutic or preventive procedure,"['NCT00494390', 'NCT04124952', 'NCT04126174', 'NCT04126187', 'NCT04128514']",have_had,5.0
cataracts,C0086543,refractive surgery,['C1274010'],0.123192252,therapeutic or preventive procedure,"['NCT00532051', 'NCT00934804', 'NCT01979172', 'NCT02513745', 'NCT02939001', 'NCT03396003', 'NCT03454334', 'NCT03592615', 'NCT03637348', 'NCT03660865', 'NCT04054427', 'NCT04124952', 'NCT04126174', 'NCT04126187', 'NCT04128514', 'NCT04174924', 'NCT04204954', 'NCT04522427']",have_had,18.0
cataracts,C0086543,mydriatics,['C0026964'],0.1173659,pharmacologic substance,"['NCT00690222', 'NCT01170130', 'NCT01193127', 'NCT01264653', 'NCT02101359', 'NCT02909140', 'NCT03638726', 'NCT04396301']",looking_for,8.0
cataracts,C0086543,glaucoma surgery,['C0197489'],0.10990411200000001,therapeutic or preventive procedure,"['NCT00434707', 'NCT00695747', 'NCT01887873', 'NCT03461978', 'NCT03713268', 'NCT04161963', 'NCT04200651', 'NCT04202562', 'NCT04295122', 'NCT04465864']",have_had,10.0
cataracts,C0086543,endothelial keratoplasty,['C1828408'],0.10785950999999999,therapeutic or preventive procedure,"['NCT01361282', 'NCT02523950', 'NCT03355924', 'NCT04057053', 'NCT04072029']",have_had,5.0
cataracts,C0086543,unilateral cataract,['C0521706'],0.10755262,acquired abnormality,"['NCT00762606', 'NCT01193127', 'NCT01387464', 'NCT01602068', 'NCT02101359', 'NCT02235272', 'NCT02329743', 'NCT02508337', 'NCT02765230', 'NCT03180255', 'NCT04246801', 'NCT04249076']",have_had,12.0
cataracts,C0086543,trabeculectomy,['C0040574'],0.098500068,therapeutic or preventive procedure,"['NCT00273221', 'NCT00280345', 'NCT00434707', 'NCT00687791', 'NCT00690222', 'NCT00695747', 'NCT00825864', 'NCT01298635', 'NCT02138019', 'NCT02434250', 'NCT02807935', 'NCT04202562']",have_had,12.0
cataracts,C0086543,corticosteroids,['C0001617'],0.09630461,pharmacologic substance|organic chemical|hormone,"['NCT01142960', 'NCT01244334', 'NCT01546402', 'NCT02973880', 'NCT03497481', 'NCT04479748']",looking_for,6.0
cataracts,C0086543,lens extraction,['C0197689'],0.09416493,therapeutic or preventive procedure,"['NCT00934804', 'NCT01001117', 'NCT01014702', 'NCT01122576', 'NCT01225952', 'NCT01241279', 'NCT01253239', 'NCT01713660', 'NCT02409771', 'NCT03454334', 'NCT03778528']",have_had,11.0
cataracts,C0086543,measurement of visual acuity,['C0846620'],0.092055354,diagnostic procedure,"['NCT00067483', 'NCT00078299', 'NCT00081991', 'NCT00594672']",have_had,4.0
cataracts,C0086543,mapracorat,['C3252363'],0.07632868,pharmacologic substance|organic chemical,"['NCT00905450', 'NCT01230125', 'NCT01298752', 'NCT01591161', 'NCT01591655']",looking_for,5.0
cataracts,C0086543,lidocaine,"['C0202404', 'C0023660']",0.07467841,pharmacologic substance|organic chemical|laboratory procedure,"['NCT00335400', 'NCT00827073', 'NCT01023334', 'NCT01170130', 'NCT01898728', 'NCT02909140', 'NCT03397069', 'NCT04166578', 'NCT04396301']",looking_for,9.0
cataracts,C0086543,bromfenac ophthalmic solution,['C1618765'],0.07169364099999999,clinical drug,"['NCT00704418', 'NCT03831984', 'NCT00703781', 'NCT02681679', 'NCT01367249', 'NCT02137161']",looking_for,6.0
cataracts,C0086543,xibrom,['C1612488'],0.071556,pharmacologic substance|organic chemical,"['NCT00469690', 'NCT00698724', 'NCT00758199', 'NCT01001806', 'NCT01021761']",looking_for,5.0
cataracts,C0086543,corneal topography,['C0524957'],0.06963561600000001,diagnostic procedure,"['NCT01299155', 'NCT01441895', 'NCT01659801', 'NCT01714635', 'NCT01978106', 'NCT03111550', 'NCT03500198', 'NCT03501654', 'NCT04058314', 'NCT04059796', 'NCT04265820', 'NCT04392349']",have_had,12.0
cataracts,C0086543,nepafenac ophthalmic suspension,['C1616718'],0.06881345000000001,clinical drug,"['NCT03499873', 'NCT01318499', 'NCT00333255', 'NCT01853072', 'NCT00332774', 'NCT01426854', 'NCT01872611', 'NCT01109173']",looking_for,8.0
cataracts,C0086543,spectral domain optical coherence tomography,['C5206576'],0.06414115199999999,diagnostic procedure,"['NCT04161963', 'NCT02835482', 'NCT03832179', 'NCT03363295']",have_had,4.0
cataracts,C0086543,prostaglandin e2,"['C3538990', 'C0012472']",0.06128022,pharmacologic substance|organic chemical|laboratory procedure|hormone,"['NCT00347503', 'NCT00469690', 'NCT01021761', 'NCT02681679']",looking_for,4.0
cataracts,C0086543,moxifloxacin,['C0536495'],0.058885119,organic chemical|antibiotic,"['NCT00630019', 'NCT00758199', 'NCT00870103', 'NCT01296191', 'NCT01515826', 'NCT01859702', 'NCT02515045', 'NCT03363295']",looking_for,8.0
cataracts,C0086543,irrigating solutions,['C0593225'],0.05394294,pharmacologic substance,"['NCT00333268', 'NCT00346528', 'NCT00801359', 'NCT01334658', 'NCT03751254']",looking_for,5.0
cataracts,C0086543,dexamethasone 0.1%,['C1274001'],0.052573979,clinical drug,"['NCT01103401', 'NCT02137161', 'NCT00992355', 'NCT00870103']",looking_for,4.0
cataracts,C0086543,nevanac,['C1612191'],0.048713660000000006,pharmacologic substance|organic chemical,"['NCT00332774', 'NCT00348582', 'NCT01001806', 'NCT01021761', 'NCT01109173', 'NCT01657266']",looking_for,6.0
cataracts,C0086543,bevacizumab,['C0796392'],0.03202043,pharmacologic substance,"['NCT01774474', 'NCT03832179', 'NCT03920878', 'NCT04063358', 'NCT04067856']",looking_for,5.0
cataracts,C0086543,discovisc,['C1702774'],0.010675730000000001,pharmacologic substance|organic chemical,"['NCT00711347', 'NCT00712244', 'NCT00732225', 'NCT00763360', 'NCT03751033']",looking_for,5.0
