condition,condition_cui,label,label_cui,label_score,label_semantic_types,label_ncts,label_bucket,label_ncts_count
multiple sclerosis,C0026769,steroid therapy,['C0149783'],0.14889797,pharmacologic substance|therapeutic or preventive procedure,"['NCT00001934', 'NCT00039988', 'NCT00094172', 'NCT00134563', 'NCT01206023', 'NCT01411514', 'NCT01442233', 'NCT01465087', 'NCT01851434', 'NCT02364505', 'NCT02386566', 'NCT02671682', 'NCT03271125', 'NCT03339908', 'NCT03442049', 'NCT03752307', 'NCT04002492', 'NCT04075968', 'NCT04186910', 'NCT04405479', 'NCT04524039']",looking_for,21.0
multiple sclerosis,C0026769,immunosuppressive agents,"['C0021081', 'C0496526']",0.1443815,pharmacologic substance|injury or poisoning,"['NCT00004814', 'NCT00014755', 'NCT00039988', 'NCT00103974', 'NCT00246324', 'NCT00288990', 'NCT00298662', 'NCT00344253', 'NCT00436826', 'NCT00605215', 'NCT01074619', 'NCT01099930', 'NCT01103583', 'NCT01106365', 'NCT01212094', 'NCT01214317', 'NCT01220830', 'NCT01384825', 'NCT01416155', 'NCT01440101', 'NCT01455220', 'NCT01538225', 'NCT01864707', 'NCT02403947', 'NCT03138421', 'NCT03193086', 'NCT03540485', 'NCT03744351', 'NCT04053374', 'NCT04231253', 'NCT04355611', 'NCT04438954', 'NCT04459988', 'NCT04524039']",looking_for,34.0
multiple sclerosis,C0026769,natalizumab therapy,['C5190550'],0.136437804,therapeutic or preventive procedure,"['NCT01070719', 'NCT01250678', 'NCT01710228', 'NCT01970410', 'NCT02142764', 'NCT02775110', 'NCT03135249', 'NCT04178005']",have_had,8.0
multiple sclerosis,C0026769,body mass index,['C0005893'],0.132307296,diagnostic procedure,"['NCT00845338', 'NCT00938366', 'NCT01244139', 'NCT01500408', 'NCT01610310', 'NCT01699555', 'NCT01764737', 'NCT01802931', 'NCT01863069', 'NCT01863888', 'NCT02046629', 'NCT02048358', 'NCT02269930', 'NCT02411838', 'NCT02509897', 'NCT02521545', 'NCT02641041', 'NCT02833142', 'NCT02846558', 'NCT02914964', 'NCT03237832', 'NCT03995810', 'NCT04022473', 'NCT04033133', 'NCT04171310']",have_had,25.0
multiple sclerosis,C0026769,brain scan,['C0596217'],0.129426618,diagnostic procedure,"['NCT00104143', 'NCT00146068', 'NCT00617383', 'NCT00744679', 'NCT01070719', 'NCT01099930', 'NCT01330498', 'NCT01728922', 'NCT02485223', 'NCT02538094', 'NCT03028675']",have_had,11.0
multiple sclerosis,C0026769,cognitive rehabilitation,['C0870303'],0.12367906199999999,therapeutic or preventive procedure,"['NCT01207856', 'NCT01303770', 'NCT01628276', 'NCT02287454', 'NCT03200899', 'NCT03306875', 'NCT03319771', 'NCT03647904', 'NCT03729713', 'NCT04075968', 'NCT04169750', 'NCT04438954']",have_had,12.0
multiple sclerosis,C0026769,major depressive disorder,['C0041696'],0.12181709700000001,mental or behavioral dysfunction,"['NCT00947232', 'NCT00965497', 'NCT01106365', 'NCT01763983', 'NCT02081508', 'NCT02096133', 'NCT02740296', 'NCT03319771', 'NCT03703180']",have_had,9.0
multiple sclerosis,C0026769,ocrelizumab,['C1882138'],0.11818893999999999,pharmacologic substance,"['NCT01765361', 'NCT02807285', 'NCT02980042', 'NCT03025269', 'NCT03073603', 'NCT03109288', 'NCT03138525', 'NCT03344094', 'NCT03396822', 'NCT03540485', 'NCT03562975', 'NCT03589105', 'NCT03593590', 'NCT03599245', 'NCT03606460', 'NCT03691077', 'NCT03784547', 'NCT03853746', 'NCT03873389', 'NCT03972306', 'NCT04038541', 'NCT04075266', 'NCT04175834', 'NCT04230174', 'NCT04387110', 'NCT04459988', 'NCT04478591']",looking_for,27.0
multiple sclerosis,C0026769,prednisone,['C0032952'],0.11669476,pharmacologic substance|organic chemical|hormone,"['NCT00000146', 'NCT00000147', 'NCT00014755', 'NCT00040482', 'NCT01206023', 'NCT01411514', 'NCT01465087', 'NCT01947036', 'NCT03424733', 'NCT03752307']",looking_for,10.0
multiple sclerosis,C0026769,alemtuzumab,['C0383429'],0.11229271,pharmacologic substance,"['NCT01020370', 'NCT01333358', 'NCT01395316', 'NCT01624714', 'NCT01679041', 'NCT01712945', 'NCT02239393', 'NCT02529839', 'NCT02601885', 'NCT02623946', 'NCT03109288', 'NCT03135249', 'NCT03193086', 'NCT03250169', 'NCT03368664', 'NCT03477500', 'NCT03647722', 'NCT03774914', 'NCT03784547', 'NCT03806387', 'NCT03983252', 'NCT04053374', 'NCT04082260']",looking_for,23.0
multiple sclerosis,C0026769,magnetic resonance,['C1551403'],0.10993662600000001,laboratory procedure,"['NCT02297932', 'NCT00134563', 'NCT00001934', 'NCT02454907', 'NCT02992847', 'NCT03872583', 'NCT01157728', 'NCT03586986', 'NCT04097418', 'NCT01330498', 'NCT03608527', 'NCT02082002', 'NCT03564496', 'NCT02290587', 'NCT02511028', 'NCT02481882', 'NCT02810314', 'NCT04123353', 'NCT03825601', 'NCT01457924', 'NCT00432900', 'NCT02767609', 'NCT04415372', 'NCT00794352', 'NCT03033355', 'NCT00001248', 'NCT02076841', 'NCT01487096', 'NCT04145284', 'NCT03723434', 'NCT00099307', 'NCT00094068', 'NCT00666224', 'NCT00011375', 'NCT04521439', 'NCT00811395', 'NCT02851342', 'NCT01555684', 'NCT03589105', 'NCT01424423', 'NCT02504840', 'NCT01085318', 'NCT03508414', 'NCT00064909', 'NCT00376506', 'NCT03797937', 'NCT02588053', 'NCT01156311', 'NCT03653585', 'NCT01838668', 'NCT00489489', 'NCT01517282', 'NCT01413243', 'NCT01326715', 'NCT00228163', 'NCT00752778', 'NCT02239393', 'NCT02423083', 'NCT03268239', 'NCT03025269', 'NCT01226654', 'NCT02389426', 'NCT02904876', 'NCT01851434', 'NCT03198598', 'NCT01805986', 'NCT03706118', 'NCT01440101', 'NCT00393588', 'NCT02967380', 'NCT04495556', 'NCT00001781', 'NCT02403570', 'NCT04289675', 'NCT04106830', 'NCT01199640', 'NCT02674217', 'NCT02659956', 'NCT00622700', 'NCT00799890', 'NCT04230174', 'NCT02644083', 'NCT03888924', 'NCT03841903', 'NCT00475865', 'NCT02784210', 'NCT04291456', 'NCT01465087', 'NCT02538094', 'NCT00006060', 'NCT03574610', 'NCT02433028', 'NCT02836327', 'NCT00220428', 'NCT00744679', 'NCT00228228', 'NCT01070719', 'NCT03222973', 'NCT01201707', 'NCT00137176', 'NCT02201108', 'NCT03737851', 'NCT03887065', 'NCT00321568', 'NCT03111394', 'NCT03073603', 'NCT04242056', 'NCT00852722', 'NCT01181115', 'NCT02869360', 'NCT02485223', 'NCT01220830', 'NCT03691077', 'NCT02970370', 'NCT00910598', 'NCT04002934', 'NCT01836055', 'NCT03364036', 'NCT00803049', 'NCT01628276', 'NCT01973491']",have_had,121.0
multiple sclerosis,C0026769,methylprednisolone,['C0025815'],0.10747464,pharmacologic substance|organic chemical|hormone,"['NCT00000146', 'NCT00000147', 'NCT00017628', 'NCT00037115', 'NCT00418145', 'NCT00753792', 'NCT00764413', 'NCT00947895', 'NCT01049451', 'NCT01206023', 'NCT01411514', 'NCT01442233', 'NCT01465087', 'NCT01592474', 'NCT01626248', 'NCT01710228', 'NCT01838174', 'NCT01900093', 'NCT01986998', 'NCT02048358', 'NCT02769689', 'NCT02784210', 'NCT03368664', 'NCT03674099', 'NCT03917589']",looking_for,25.0
multiple sclerosis,C0026769,fampridine-sr,['C1449659'],0.10186840000000001,pharmacologic substance|organic chemical,"['NCT00053417', 'NCT00127530', 'NCT00483652', 'NCT00648908', 'NCT00649792', 'NCT00654927', 'NCT01235221', 'NCT01656148']",looking_for,8.0
multiple sclerosis,C0026769,nabilone,['C0068333'],0.09794446,pharmacologic substance|organic chemical,"['NCT00202423', 'NCT00381264', 'NCT00480181', 'NCT00678795', 'NCT00711646', 'NCT01604265', 'NCT01606137', 'NCT01606176']",looking_for,8.0
multiple sclerosis,C0026769,atrophy,['C0333641'],0.094790738,pathologic function,"['NCT00812474', 'NCT01377805', 'NCT03268096', 'NCT00273364', 'NCT03138421', 'NCT01592474', 'NCT03706118', 'NCT00395200', 'NCT00202397', 'NCT01567553', 'NCT02661555', 'NCT02307877', 'NCT00799890', 'NCT04230174', 'NCT02317263', 'NCT04242056', 'NCT02588053', 'NCT00781872', 'NCT04144257', 'NCT03920995', 'NCT01847287', 'NCT02688231', 'NCT02649985', 'NCT01250665', 'NCT03806387', 'NCT00001248', 'NCT03692975']",have_had,27.0
multiple sclerosis,C0026769,analgesics,['C0002771'],0.09126234,pharmacologic substance|organic chemical|hazardous or poisonous substance,"['NCT00291148', 'NCT00381264', 'NCT00391079', 'NCT00461396', 'NCT00755807', 'NCT01606176', 'NCT01866878', 'NCT02331654', 'NCT03219073']",looking_for,9.0
multiple sclerosis,C0026769,optical coherence tomography,['C0920367'],0.087261504,diagnostic procedure,"['NCT00395200', 'NCT00772525', 'NCT00910598', 'NCT01071512', 'NCT01596881', 'NCT01774123', 'NCT02659956', 'NCT02907281', 'NCT03135327', 'NCT03233646', 'NCT03268096', 'NCT03313843', 'NCT03703180', 'NCT04131764']",have_had,14.0
multiple sclerosis,C0026769,cyclophosphamide,['C0010583'],0.07652207999999999,pharmacologic substance|organic chemical,"['NCT00001934', 'NCT00014755', 'NCT00017628', 'NCT00040482', 'NCT00273364', 'NCT00278655', 'NCT00296205', 'NCT00342134', 'NCT00501943', 'NCT01074619', 'NCT01592474', 'NCT01679041', 'NCT02529839', 'NCT02601885', 'NCT03477500', 'NCT03653273', 'NCT04053374']",looking_for,17.0
multiple sclerosis,C0026769,botulinum toxin,['C0006055'],0.06550573,pharmacologic substance|hazardous or poisonous substance,"['NCT01018485', 'NCT01768910', 'NCT01844232', 'NCT02352194', 'NCT02726672', 'NCT02896179', 'NCT03033355', 'NCT03585569', 'NCT03753698', 'NCT03756142', 'NCT04066972']",looking_for,11.0
multiple sclerosis,C0026769,fty720,['C0388088'],0.06415660000000001,pharmacologic substance|organic chemical,"['NCT00333138', 'NCT00355134', 'NCT00537082', 'NCT00662649', 'NCT00670449', 'NCT01578330', 'NCT01585298', 'NCT02408380']",looking_for,8.0
multiple sclerosis,C0026769,cladribine,['C0092801'],0.06261846,pharmacologic substance,"['NCT00017628', 'NCT00436826', 'NCT00605215', 'NCT00725985', 'NCT00938366', 'NCT01013350', 'NCT03933202', 'NCT03933215', 'NCT03961204', 'NCT03963375', 'NCT04121403', 'NCT04178005', 'NCT04239820']",looking_for,13.0
multiple sclerosis,C0026769,cannabinoids,"['C0006864', 'C0202349']",0.05099712,pharmacologic substance|organic chemical|laboratory procedure,"['NCT00202423', 'NCT00260741', 'NCT00480181', 'NCT00678795', 'NCT00682929', 'NCT00711646', 'NCT01026272', 'NCT01538225', 'NCT01604265', 'NCT01606137', 'NCT01606176', 'NCT01610687', 'NCT01610700', 'NCT01610713', 'NCT03172741', 'NCT03319732']",looking_for,16.0
multiple sclerosis,C0026769,analgesia,['C0002766'],0.047441790000000005,pharmacologic substance|organic chemical|therapeutic or preventive procedure|mental or behavioral dysfunction,"['NCT00381264', 'NCT00414453', 'NCT00457730', 'NCT01606176', 'NCT03138421', 'NCT03247894', 'NCT03782246', 'NCT03900221']",looking_for,8.0
multiple sclerosis,C0026769,benzodiazepines,"['C0373486', 'C0005064']",0.03065519,pharmacologic substance|organic chemical|laboratory procedure|injury or poisoning,"['NCT00432900', 'NCT00488839', 'NCT00954421', 'NCT02649985', 'NCT03319732', 'NCT03319771', 'NCT03759522', 'NCT03825601']",looking_for,8.0
multiple sclerosis,C0026769,corticosteroids,['C0001617'],0.0250655,pharmacologic substance|organic chemical|hormone,"['NCT00000146', 'NCT00000147', 'NCT00004744', 'NCT00004814', 'NCT00006060', 'NCT00011375', 'NCT00094172', 'NCT00273364', 'NCT00278655', 'NCT00344253', 'NCT00501943', 'NCT00605215', 'NCT00666224', 'NCT00819195', 'NCT01071512', 'NCT01212094', 'NCT01214317', 'NCT01411514', 'NCT01416155', 'NCT01440101', 'NCT01514370', 'NCT01547351', 'NCT01569451', 'NCT01626248', 'NCT01667484', 'NCT01679041', 'NCT01710228', 'NCT01737372', 'NCT01765361', 'NCT01947036', 'NCT02339675', 'NCT02339688', 'NCT02523703', 'NCT02671682', 'NCT02676739', 'NCT02717429', 'NCT02726672', 'NCT02776072', 'NCT02784210', 'NCT02874677', 'NCT03138421', 'NCT03148938', 'NCT03319771', 'NCT03339908', 'NCT03442049', 'NCT03444454', 'NCT03624296', 'NCT03752307', 'NCT03766698', 'NCT03824938', 'NCT03917589', 'NCT04035889', 'NCT04042363', 'NCT04053374', 'NCT04158063', 'NCT04390126', 'NCT04405479']",looking_for,57.0
multiple sclerosis,C0026769,dronabinol,['C0039663'],0.020352270000000002,pharmacologic substance|organic chemical|laboratory procedure,"['NCT00202423', 'NCT00260741', 'NCT00682929', 'NCT01018485', 'NCT01610687', 'NCT01610700', 'NCT01610713', 'NCT03172741']",looking_for,8.0
multiple sclerosis,C0026769,retinal,['C0035331'],0.00390386,pharmacologic substance|organic chemical,"['NCT00395200', 'NCT01073813', 'NCT01272596', 'NCT01596881', 'NCT02017808', 'NCT02047760', 'NCT03135327', 'NCT03233646', 'NCT03268096', 'NCT03313843', 'NCT03508089', 'NCT03656055', 'NCT04042363', 'NCT04054050', 'NCT04121468', 'NCT04153773', 'NCT04289909']",looking_for,17.0
